Record_ID,Common_Name,Scientific_Name,Habitat_Type,IUCN_Status,Location,Latitude,Longitude,Biome,Obs_Depth_m,Water_Temp_C,Observation_Year
191601,Atlantic Salmon,Salmo salar,Freshwater/Marine,Least Concern,Baltic Sea,31.0731,160.3927,River/Ocean,51.8,23.1,2014
191609,Green Sea Turtle,Chelonia mydas,Marine,Endangered,Southern Ocean,-19.7524,-114.9742,Ocean,27.7,24.7,2021
191617,Chinese Giant Salamander,Andrias davidianus,Freshwater,Critically Endangered,Amazon River,45.5867,-158.178,River,3.1,20.2,2002
191625,Anglerfish,Melanocetus johnsonii,Marine,Least Concern,Indian Ocean,-28.5525,-75.4331,Deep Ocean,2000.0,5.6,2001
191633,Sea Cucumber,Holothuria scabra,Marine,Least Concern,Indian Ocean,-19.5898,-161.6617,Ocean Floor,83.6,28.6,2013
191641,Bluefin Tuna,Thunnus thynnus,Marine,Endangered,Pacific Ocean,-29.6287,14.9695,Ocean,208.2,3.3,2004
191649,Arapaima,Arapaima gigas,Freshwater,Data Deficient,Yangtze River,-23.7719,15.7776,River,4.5,17.1,2014
191657,Rainbow Trout,Oncorhynchus mykiss,Freshwater,Least Concern,Mississippi River,-20.9548,-3.7933,River,1.4,29.2,2011
191665,Brine Shrimp,Artemia salina,Marine/Hypersaline,Least Concern,Great Salt Lake,10.5012,-103.4167,Salt Lake,5.0,27.8,2017
191673,Sperm Whale,Physeter macrocephalus,Marine,Vulnerable,Indian Ocean,12.9013,-47.9753,Ocean,843.5,4.3,2013
191681,Loggerhead Sea Turtle,Caretta caretta,Marine,Vulnerable,Pacific Ocean,-18.089,175.1696,Ocean,50.5,26.2,2004
191689,Wahoo,Acanthocybium solandri,Marine,Least Concern,Southern Ocean,8.8846,-128.9428,Ocean,56.1,28.7,2003
191697,Fangtooth Fish,Anoplogaster cornuta,Marine,Least Concern,Indian Ocean,-43.6937,96.5428,Deep Ocean,2389.8,3.2,2023
191705,Seahorse,Hippocampus kuda,Marine,Vulnerable,Maldives,-2.729,73.559,Coral Reef,16.3,24.9,2000
191713,Hammerhead Shark,Sphyrna lewini,Marine,Critically Endangered,Indian Ocean,-82.4688,41.081,Ocean,332.2,2.9,2005
191721,Ocean Sunfish,Mola mola,Marine,Vulnerable,Pacific Ocean,-11.6806,24.8417,Ocean,214.7,3.9,2009
191729,Swordfish,Xiphias gladius,Marine,Least Concern,Southern Ocean,13.106,82.5642,Ocean,243.6,1.8,2009
191737,Lobster,Homarus americanus,Marine,Least Concern,Atlantic Ocean,-69.3531,86.7319,Ocean Floor,616.9,3.1,2011
191745,Blobfish,Psychrolutes marcidus,Marine,Least Concern,Indian Ocean,-1.9749,8.5292,Deep Ocean,941.4,2.6,2012
191753,Hagfish,Myxine glutinosa,Marine,Least Concern,Atlantic Ocean,-50.1254,-94.2215,Deep Ocean,302.0,3.1,2023
191761,Beluga Sturgeon,Huso huso,Freshwater/Marine,Critically Endangered,Caspian Sea,38.7968,36.9088,River/Sea,30.3,20.7,2006
191769,Flying Fish,Exocoetus volitans,Marine,Least Concern,Southern Ocean,7.4136,13.8552,Ocean,42.9,25.9,2020
191777,Mandarin Dragonet,Synchiropus splendidus,Marine,Least Concern,Maldives,19.3188,44.9812,Coral Reef,9.6,20.7,2002
191785,Clown Triggerfish,Balistoides conspicillum,Marine,Least Concern,Great Barrier Reef,27.2217,86.3537,Coral Reef,44.6,19.5,2016
191793,Grouper (Giant),Epinephelus lanceolatus,Marine,Vulnerable,Caribbean Sea,-16.0699,66.922,Coral Reef,33.4,27.6,2023
191801,Blue Whale,Balaenoptera musculus,Marine,Endangered,Pacific Ocean,4.4573,-179.7395,Ocean,359.2,5.8,2019
191809,Bottlenose Dolphin,Tursiops truncatus,Marine,Least Concern,Southern Ocean,14.8182,92.7832,Ocean,282.5,2.0,2016
191817,Sea Otter,Enhydra lutris,Marine,Endangered,North Sea,33.9708,90.2889,Coast,32.2,28.7,2005
191825,Horseshoe Crab,Limulus polyphemus,Marine,Vulnerable,Gulf of Mexico,2.5296,79.4042,Coast,25.0,25.9,2017
191833,Amazon River Dolphin,Inia geoffrensis,Freshwater,Endangered,Amazon River,-10.6427,92.8122,River,14.6,26.1,2013
191841,Dumbo Octopus,Grimpoteuthis boylei,Marine,Least Concern,Indian Ocean,-35.3363,20.9783,Deep Ocean,5947.9,5.9,2021
191849,Stonefish,Synanceia verrucosa,Marine,Least Concern,Maldives,23.8987,-3.0097,Coral Reef,18.5,22.1,2010
191857,Puffer Fish,Arothron stellatus,Marine,Least Concern,Great Barrier Reef,27.6541,-175.3882,Coral Reef,37.0,18.9,2006
191865,Leatherback Sea Turtle,Dermochelys coriacea,Marine,Vulnerable,Arctic Ocean,64.16,-101.2371,Ocean,426.2,5.2,2018
191873,Dragonfish,Stomias boa,Marine,Least Concern,Atlantic Ocean,36.9116,165.8021,Deep Ocean,1418.1,2.1,2017
191881,Pacific Viperfish,Chauliodus macouni,Marine,Least Concern,Pacific Ocean,5.8796,-45.8178,Deep Ocean,1539.3,5.5,2014
191889,Albacore Tuna,Thunnus alalunga,Marine,Near Threatened,Southern Ocean,-25.7575,3.826,Ocean,171.4,25.8,2014
191897,Surgeonfish (Blue Tang),Acanthurus coeruleus,Marine,Least Concern,Maldives,1.2127,162.7221,Coral Reef,17.6,21.1,2003
191905,Nile Tilapia,Oreochromis niloticus,Freshwater,Least Concern,Lake Victoria,-18.935,68.4548,Lake/River,2.8,22.0,2009
191913,Giant Pacific Octopus,Enteroctopus dofleini,Marine,Least Concern,Indian Ocean,41.1407,56.2045,Ocean,231.8,2.5,2008
191921,Axolotl,Ambystoma mexicanum,Freshwater,Critically Endangered,Pacific Ocean,-5.2137,151.1491,Lake,2.2,23.8,2024
191929,Piranha,Pygocentrus nattereri,Freshwater,Least Concern,Amazon River,58.8695,94.8874,River,1.9,29.0,2001
191937,Vampire Squid,Vampyroteuthis infernalis,Marine,Least Concern,Indian Ocean,-38.9004,95.837,Deep Ocean,745.6,1.6,2003
191945,Sailfish,Istiophorus platypterus,Marine,Least Concern,Arctic Ocean,41.4426,-139.4451,Ocean,76.7,18.4,2008
191953,Alligator Gar,Atractosteus spatula,Freshwater,Least Concern,Amazon River,21.4705,-140.1867,River,1.5,14.4,2010
191961,Harbor Seal,Phoca vitulina,Marine,Least Concern,California Coast,-4.8037,159.3154,Coast,250.7,4.0,2009
191969,Cone Snail,Conus geographus,Marine,Least Concern,Maldives,15.4919,-70.2785,Coral Reef,50.0,19.6,2018
191977,Bowhead Whale,Balaena mysticetus,Marine,Least Concern,Arctic Ocean,88.7345,-140.4212,Arctic,262.2,2.3,2012
191985,Fire Coral,Millepora alcicornis,Marine,Near Threatened,Caribbean Sea,8.6015,138.9961,Coral Reef,29.4,29.2,2010
191993,Mahi-Mahi,Coryphaena hippurus,Marine,Least Concern,Indian Ocean,56.451,-116.3591,Ocean,250.4,3.5,2004
192001,African Clawed Frog,Xenopus laevis,Freshwater,Least Concern,Pacific Ocean,85.074,38.7829,Pond,0.0,16.4,2009
192009,Manta Ray,Mobula birostris,Marine,Vulnerable,Southern Ocean,-83.5668,-135.5837,Ocean,561.4,1.4,2002
192017,Humpback Whale,Megaptera novaeangliae,Marine,Least Concern,Atlantic Ocean,-33.4769,151.0811,Ocean,12.5,25.7,2012
192025,Mantis Shrimp,Odontodactylus scyllarus,Marine,Least Concern,Great Barrier Reef,-18.2563,140.7623,Coral Reef,19.4,21.1,2013
192033,Beluga Whale,Delphinapterus leucas,Marine,Least Concern,Arctic Ocean,67.8748,-0.5851,Arctic,500.1,3.9,2004
192041,Krill,Euphausia superba,Marine,Least Concern,Pacific Ocean,-13.4132,21.1122,Ocean,659.8,2.0,2021
192049,Goblin Shark,Mitsukurina owstoni,Marine,Least Concern,Pacific Ocean,36.693,18.4741,Deep Ocean,793.3,3.4,2009
192057,Lamprey,Petromyzon marinus,Freshwater/Marine,Least Concern,Baltic Sea,56.3291,92.1153,River/Ocean,25.0,24.3,2017
192065,Common Frog,Rana temporaria,Freshwater,Least Concern,Arctic Ocean,74.0333,0.4618,Pond,1.4,26.5,2005
192073,Mudskipper,Periophthalmus barbarus,Brackish,Least Concern,Sundarbans,15.7532,116.1408,Mangrove,1.0,22.9,2024
192081,Remora,Remora remora,Marine,Least Concern,Pacific Ocean,24.1628,69.533,Ocean,95.8,22.3,2006
192089,Seahorse (Lined),Hippocampus erectus,Marine,Vulnerable,Florida Bay,-31.4843,12.9237,Sea Grass,9.2,23.8,2014
192097,Parrotfish,Scarus gibbus,Marine,Least Concern,Great Barrier Reef,-23.1206,-137.536,Coral Reef,14.2,24.4,2023
192105,Clownfish,Amphiprion ocellaris,Marine,Least Concern,Caribbean Sea,20.7758,-87.0747,Coral Reef,13.9,24.7,2021
192113,Saltwater Crocodile,Crocodylus porosus,Brackish/Marine,Least Concern,Ganges Delta,-15.616,120.8014,Estuary,4.6,20.4,2012
192121,Manatee,Trichechus manatus,Freshwater/Marine,Vulnerable,Pacific Ocean,-20.0429,8.4053,Coastal,2.8,17.8,2003
192129,Coelacanth,Latimeria chalumnae,Marine,Critically Endangered,Indian Ocean,25.335,178.9838,Deep Ocean,201.4,4.2,2007
192137,Dugong,Dugong dugon,Marine,Vulnerable,North Sea,-18.7835,26.4688,Coast,3.2,24.3,2014
192145,Japanese Spider Crab,Macrocheira kaempferi,Marine,Not Evaluated,Pacific Ocean,35.7946,-178.6956,Deep Ocean,194.9,27.7,2014
192153,Archerfish,Toxotes jaculatrix,Brackish/Freshwater,Least Concern,Sundarbans,6.8266,79.5425,Mangrove,0.0,13.8,2007
192161,Barracuda,Sphyraena barracuda,Marine,Least Concern,Pacific Ocean,-61.5074,103.7635,Ocean,59.2,23.5,2012
192169,Marine Iguana,Amblyrhynchus cristatus,Marine,Vulnerable,Galápagos Islands,-0.5309,-91.6127,Galapagos,18.9,27.5,2009
192177,Giant Moray Eel,Gymnothorax javanicus,Marine,Least Concern,Caribbean Sea,1.7886,82.4777,Coral Reef,13.8,26.0,2024
192185,Nile Crocodile,Crocodylus niloticus,Freshwater,Least Concern,Mississippi River,-3.8172,-124.1421,River,4.7,18.4,2015
192193,Blue Marlin,Makaira nigricans,Marine,Vulnerable,Indian Ocean,-64.7811,-60.3754,Ocean,643.3,4.4,2000
192201,Wobbegong,Orectolobus maculatus,Marine,Least Concern,California Coast,11.2401,-177.4376,Coast,15.5,24.9,2016
192209,Electric Eel,Electrophorus electricus,Freshwater,Least Concern,Mississippi River,-10.4472,-114.8128,River,2.8,17.6,2005
192217,Giant Squid,Architeuthis dux,Marine,Least Concern,Pacific Ocean,-25.1723,154.0734,Deep Ocean,695.4,1.2,2022
192225,Whale Shark,Rhincodon typus,Marine,Endangered,Arctic Ocean,82.3524,145.53,Ocean,1113.5,1.3,2000
192233,Leafy Sea Dragon,Phycodurus eques,Marine,Least Concern,Mediterranean Sea,37.4501,-162.2415,Coast,29.1,19.6,2022
192241,Chambered Nautilus,Nautilus pompilius,Marine,Near Threatened,Pacific Ocean,56.9776,-39.9229,Ocean,315.3,1.9,2013
192249,Oarfish,Regalecus glesne,Marine,Least Concern,Indian Ocean,-6.9789,87.5633,Deep Ocean,424.3,3.1,2001
192257,Lungfish,Protopterus aethiopicus,Freshwater,Least Concern,Okavango Delta,7.9819,12.0959,Swamp,0.2,13.2,2017
192265,Southern Elephant Seal,Mirounga leonina,Marine,Least Concern,Southern Ocean,-76.0413,-93.0195,Sub-Antarctic,209.0,5.0,2019
192273,Pistol Shrimp,Alpheus heterochaelis,Marine,Least Concern,Caribbean Sea,2.8776,-87.4084,Coral Reef,7.4,23.6,2024
192281,Ribbon Eel,Rhinomuraena quaesita,Marine,Least Concern,Maldives,-10.4646,-168.3026,Coral Reef,39.2,28.1,2023
192289,Sea Angel,Clione limacina,Marine,Least Concern,Arctic Ocean,74.0844,163.0661,Arctic,297.2,2.6,2007
192297,Wrasse (Napoleon),Cheilinus undulatus,Marine,Endangered,Caribbean Sea,-29.0702,35.9117,Coral Reef,70.2,26.3,2010
192305,Great White Shark,Carcharodon carcharias,Marine,Vulnerable,Arctic Ocean,49.2074,146.1544,Ocean,442.8,2.6,2020
192313,Killer Whale,Orcinus orca,Marine,Data Deficient,Indian Ocean,-28.4456,89.8964,Ocean,103.5,22.9,2016
192321,Narwhal,Monodon monoceros,Marine,Least Concern,Arctic Ocean,75.9997,-171.1083,Arctic,1028.9,2.0,2018
192329,Giant Clam,Tridacna gigas,Marine,Vulnerable,Maldives,0.4847,-110.9775,Coral Reef,15.2,22.2,2016
192337,Walrus,Odobenus rosmarus,Marine,Vulnerable,Arctic Ocean,78.212,-79.9829,Arctic,22.9,2.9,2015
192345,Box Jellyfish,Chironex fleckeri,Marine,Least Concern,Gulf of Mexico,-14.387,-53.6534,Coast,14.7,22.3,2001
192353,Frilled Shark,Chlamydoselachus anguineus,Marine,Near Threatened,Atlantic Ocean,-58.3508,-88.4489,Deep Ocean,1203.2,1.9,2014
192361,Barreleye Fish,Macropinna microstoma,Marine,Least Concern,Pacific Ocean,-43.0292,-130.3119,Deep Ocean,693.9,4.9,2010
192369,Hellbender,Cryptobranchus alleganiensis,Freshwater,Near Threatened,Yangtze River,-29.2117,49.1447,River,0.9,15.0,2011
192377,Spotted Eagle Ray,Aetobatus narinari,Marine,Vulnerable,Atlantic Ocean,-63.5322,33.867,Ocean,40.7,19.1,2010
192385,Yellowfin Tuna,Thunnus albacares,Marine,Near Threatened,Arctic Ocean,-89.8908,85.0736,Ocean,546.3,5.4,2022
192393,Tuna (Bigeye),Thunnus obesus,Marine,Vulnerable,Indian Ocean,-21.5313,148.8316,Ocean,722.4,5.0,2019
192401,Triggerfish (Titan),Balistoides viridescens,Marine,Least Concern,Maldives,17.161,36.7518,Coral Reef,12.6,27.3,2018
192409,Atlantic Salmon,Salmo salar,Freshwater/Marine,Least Concern,North Atlantic,64.7164,-172.7043,River/Ocean,138.1,14.9,2017
192417,Green Sea Turtle,Chelonia mydas,Marine,Endangered,Atlantic Ocean,39.7906,61.0287,Ocean,27.4,25.5,2006
192425,Chinese Giant Salamander,Andrias davidianus,Freshwater,Critically Endangered,Mississippi River,-19.573,-102.1295,River,5.0,22.1,2014
192433,Anglerfish,Melanocetus johnsonii,Marine,Least Concern,Pacific Ocean,50.1872,92.4727,Deep Ocean,1386.9,1.3,2008
192441,Sea Cucumber,Holothuria scabra,Marine,Least Concern,Pacific Ocean,18.9997,74.0001,Ocean Floor,41.7,24.6,2011
192449,Bluefin Tuna,Thunnus thynnus,Marine,Endangered,Southern Ocean,-79.5013,125.4008,Ocean,496.7,1.5,2011
192457,Arapaima,Arapaima gigas,Freshwater,Data Deficient,Amazon River,-25.9886,104.4451,River,9.2,18.3,2022
192465,Rainbow Trout,Oncorhynchus mykiss,Freshwater,Least Concern,Yangtze River,41.048,-82.8643,River,0.1,20.2,2016
192473,Brine Shrimp,Artemia salina,Marine/Hypersaline,Least Concern,Great Salt Lake,19.6975,21.4821,Salt Lake,1.9,19.7,2015
192481,Sperm Whale,Physeter macrocephalus,Marine,Vulnerable,Pacific Ocean,13.4429,-152.412,Ocean,1780.1,4.9,2022
192489,Loggerhead Sea Turtle,Caretta caretta,Marine,Vulnerable,Southern Ocean,-74.6577,-176.7094,Ocean,15.0,19.8,2011
192497,Wahoo,Acanthocybium solandri,Marine,Least Concern,Atlantic Ocean,20.401,-82.9611,Ocean,173.4,20.2,2012
192505,Fangtooth Fish,Anoplogaster cornuta,Marine,Least Concern,Pacific Ocean,53.3626,-165.8445,Deep Ocean,2669.3,2.3,2007
192513,Seahorse,Hippocampus kuda,Marine,Vulnerable,Caribbean Sea,-3.6756,76.5388,Coral Reef,12.5,26.2,2012
192521,Hammerhead Shark,Sphyrna lewini,Marine,Critically Endangered,Pacific Ocean,-51.7348,170.1583,Ocean,381.9,3.0,2019
192529,Ocean Sunfish,Mola mola,Marine,Vulnerable,Southern Ocean,66.1257,167.6489,Ocean,408.1,3.7,2014
192537,Swordfish,Xiphias gladius,Marine,Least Concern,Atlantic Ocean,83.8092,-79.4414,Ocean,719.0,2.9,2010
192545,Lobster,Homarus americanus,Marine,Least Concern,Arctic Ocean,54.7682,71.5389,Ocean Floor,378.1,5.0,2019
192553,Blobfish,Psychrolutes marcidus,Marine,Least Concern,Pacific Ocean,10.5843,1.3229,Deep Ocean,697.7,4.5,2023
192561,Hagfish,Myxine glutinosa,Marine,Least Concern,Indian Ocean,34.5898,21.2949,Deep Ocean,475.1,3.6,2001
192569,Beluga Sturgeon,Huso huso,Freshwater/Marine,Critically Endangered,Black Sea,46.6137,35.1698,River/Sea,16.3,19.7,2023
192577,Flying Fish,Exocoetus volitans,Marine,Least Concern,Atlantic Ocean,42.0078,-46.5671,Ocean,101.0,22.4,2000
192585,Mandarin Dragonet,Synchiropus splendidus,Marine,Least Concern,Caribbean Sea,10.5657,-41.0627,Coral Reef,11.3,27.1,2005
192593,Clown Triggerfish,Balistoides conspicillum,Marine,Least Concern,Maldives,-25.8301,-179.3757,Coral Reef,48.5,26.5,2000
192601,Grouper (Giant),Epinephelus lanceolatus,Marine,Vulnerable,Great Barrier Reef,-27.0047,3.7245,Coral Reef,17.5,21.1,2008
192609,Blue Whale,Balaenoptera musculus,Marine,Endangered,Southern Ocean,-67.9001,16.73,Ocean,193.6,25.5,2002
192617,Bottlenose Dolphin,Tursiops truncatus,Marine,Least Concern,Atlantic Ocean,-56.8853,-109.1374,Ocean,458.1,2.8,2010
192625,Sea Otter,Enhydra lutris,Marine,Endangered,Gulf of Mexico,-29.8559,-0.3702,Coast,25.8,22.0,2023
192633,Horseshoe Crab,Limulus polyphemus,Marine,Vulnerable,Mediterranean Sea,-18.4163,39.8314,Coast,18.5,20.6,2022
192641,Amazon River Dolphin,Inia geoffrensis,Freshwater,Endangered,Mississippi River,-16.5881,31.9982,River,4.3,14.9,2020
192649,Dumbo Octopus,Grimpoteuthis boylei,Marine,Least Concern,Pacific Ocean,-58.223,157.6871,Deep Ocean,3082.8,6.0,2010
192657,Stonefish,Synanceia verrucosa,Marine,Least Concern,Caribbean Sea,26.6601,-151.526,Coral Reef,23.0,22.4,2001
192665,Puffer Fish,Arothron stellatus,Marine,Least Concern,Maldives,-12.074,138.8926,Coral Reef,46.9,27.0,2000
192673,Leatherback Sea Turtle,Dermochelys coriacea,Marine,Vulnerable,Indian Ocean,66.5466,-162.8746,Ocean,1280.0,4.7,2016
192681,Dragonfish,Stomias boa,Marine,Least Concern,Indian Ocean,52.5217,-64.9496,Deep Ocean,984.4,3.3,2011
192689,Pacific Viperfish,Chauliodus macouni,Marine,Least Concern,Atlantic Ocean,-37.5233,-56.1432,Deep Ocean,1683.2,5.0,2004
192697,Albacore Tuna,Thunnus alalunga,Marine,Near Threatened,Atlantic Ocean,34.7823,-81.056,Ocean,296.1,4.0,2005
192705,Surgeonfish (Blue Tang),Acanthurus coeruleus,Marine,Least Concern,Caribbean Sea,1.8364,-74.3494,Coral Reef,10.5,19.5,2012
192713,Nile Tilapia,Oreochromis niloticus,Freshwater,Least Concern,Lake Victoria,7.6757,92.3151,Lake/River,0.0,16.9,2011
192721,Giant Pacific Octopus,Enteroctopus dofleini,Marine,Least Concern,Pacific Ocean,-81.5822,126.4301,Ocean,217.9,1.1,2006
192729,Axolotl,Ambystoma mexicanum,Freshwater,Critically Endangered,Southern Ocean,-69.6231,-173.6737,Lake,0.0,17.1,2002
192737,Piranha,Pygocentrus nattereri,Freshwater,Least Concern,Mississippi River,-10.2991,-25.8444,River,3.5,20.2,2012
192745,Vampire Squid,Vampyroteuthis infernalis,Marine,Least Concern,Pacific Ocean,17.7076,65.2695,Deep Ocean,745.9,4.5,2010
192753,Sailfish,Istiophorus platypterus,Marine,Least Concern,Indian Ocean,21.1133,-135.7916,Ocean,217.9,2.0,2002
192761,Alligator Gar,Atractosteus spatula,Freshwater,Least Concern,Mississippi River,3.0784,-138.7666,River,0.0,27.1,2023
192769,Harbor Seal,Phoca vitulina,Marine,Least Concern,Bay of Bengal,-7.5348,172.6702,Coast,0.0,22.5,2003
192777,Cone Snail,Conus geographus,Marine,Least Concern,Caribbean Sea,14.7641,-38.5427,Coral Reef,38.1,25.0,2019
192785,Bowhead Whale,Balaena mysticetus,Marine,Least Concern,Arctic Ocean,76.5743,73.1217,Arctic,208.4,3.9,2001
192793,Fire Coral,Millepora alcicornis,Marine,Near Threatened,Great Barrier Reef,-1.8343,-102.8662,Coral Reef,18.8,23.1,2013
192801,Mahi-Mahi,Coryphaena hippurus,Marine,Least Concern,Pacific Ocean,-70.5783,-119.8732,Ocean,131.5,23.2,2005
192809,African Clawed Frog,Xenopus laevis,Freshwater,Least Concern,Southern Ocean,22.9309,-91.005,Pond,1.4,21.8,2008
192817,Manta Ray,Mobula birostris,Marine,Vulnerable,Atlantic Ocean,64.0253,-2.8705,Ocean,466.0,3.0,2016
192825,Humpback Whale,Megaptera novaeangliae,Marine,Least Concern,Arctic Ocean,26.2433,-51.3179,Ocean,160.7,24.0,2006
192833,Mantis Shrimp,Odontodactylus scyllarus,Marine,Least Concern,Maldives,21.4344,124.1801,Coral Reef,3.0,22.7,2009
192841,Beluga Whale,Delphinapterus leucas,Marine,Least Concern,Arctic Ocean,87.2364,-68.6788,Arctic,580.3,2.4,2019
192849,Krill,Euphausia superba,Marine,Least Concern,Southern Ocean,-57.2698,-83.7037,Ocean,1200.9,4.2,2005
192857,Goblin Shark,Mitsukurina owstoni,Marine,Least Concern,Atlantic Ocean,-59.6219,140.4448,Deep Ocean,924.3,4.7,2012
192865,Lamprey,Petromyzon marinus,Freshwater/Marine,Least Concern,North Atlantic,55.3168,91.7048,River/Ocean,12.7,23.5,2016
192873,Common Frog,Rana temporaria,Freshwater,Least Concern,Indian Ocean,1.243,-162.3563,Pond,0.0,27.1,2019
192881,Mudskipper,Periophthalmus barbarus,Brackish,Least Concern,Sundarbans,26.0629,122.2894,Mangrove,1.0,20.2,2014
192889,Remora,Remora remora,Marine,Least Concern,Southern Ocean,48.5979,121.3472,Ocean,149.7,25.4,2002
192897,Seahorse (Lined),Hippocampus erectus,Marine,Vulnerable,Florida Bay,30.8689,-26.0214,Sea Grass,20.2,28.0,2015
192905,Parrotfish,Scarus gibbus,Marine,Least Concern,Maldives,26.1404,115.648,Coral Reef,5.7,29.7,2024
192913,Clownfish,Amphiprion ocellaris,Marine,Least Concern,Great Barrier Reef,-20.2405,-150.7675,Coral Reef,6.6,28.0,2004
192921,Saltwater Crocodile,Crocodylus porosus,Brackish/Marine,Least Concern,Ganges Delta,-16.9543,79.4238,Estuary,4.6,28.5,2012
192929,Manatee,Trichechus manatus,Freshwater/Marine,Vulnerable,Southern Ocean,-38.5904,16.5462,Coastal,2.3,17.2,2023
192937,Coelacanth,Latimeria chalumnae,Marine,Critically Endangered,Pacific Ocean,0.6297,160.6582,Deep Ocean,484.5,4.5,2016
192945,Dugong,Dugong dugon,Marine,Vulnerable,Gulf of Mexico,44.8406,-51.2861,Coast,12.3,21.0,2018
192953,Japanese Spider Crab,Macrocheira kaempferi,Marine,Not Evaluated,Atlantic Ocean,-48.908,71.7538,Deep Ocean,115.0,26.0,2014
192961,Archerfish,Toxotes jaculatrix,Brackish/Freshwater,Least Concern,Sundarbans,23.4236,117.251,Mangrove,1.5,26.0,2004
192969,Barracuda,Sphyraena barracuda,Marine,Least Concern,Southern Ocean,22.3638,85.174,Ocean,94.7,22.2,2004
192977,Marine Iguana,Amblyrhynchus cristatus,Marine,Vulnerable,Galápagos Islands,-1.5802,-91.1566,Galapagos,21.9,19.3,2018
192985,Giant Moray Eel,Gymnothorax javanicus,Marine,Least Concern,Great Barrier Reef,-22.0603,27.7074,Coral Reef,1.0,24.2,2017
192993,Nile Crocodile,Crocodylus niloticus,Freshwater,Least Concern,Yangtze River,31.1697,-84.8722,River,2.3,29.1,2021
193001,Blue Marlin,Makaira nigricans,Marine,Vulnerable,Pacific Ocean,-75.9782,171.8286,Ocean,501.0,4.5,2002
193009,Wobbegong,Orectolobus maculatus,Marine,Least Concern,Bay of Bengal,13.5434,107.1786,Coast,45.2,26.5,2019
193017,Electric Eel,Electrophorus electricus,Freshwater,Least Concern,Yangtze River,-15.2807,100.4163,River,5.0,16.9,2014
193025,Giant Squid,Architeuthis dux,Marine,Least Concern,Atlantic Ocean,-51.2362,26.3509,Deep Ocean,860.0,2.9,2009
193033,Whale Shark,Rhincodon typus,Marine,Endangered,Indian Ocean,66.6964,133.7547,Ocean,515.4,4.4,2019
193041,Leafy Sea Dragon,Phycodurus eques,Marine,Least Concern,California Coast,1.3247,-8.0854,Coast,14.9,27.0,2006
193049,Chambered Nautilus,Nautilus pompilius,Marine,Near Threatened,Southern Ocean,34.9522,-48.6332,Ocean,325.2,1.7,2008
193057,Oarfish,Regalecus glesne,Marine,Least Concern,Pacific Ocean,48.9307,-4.7259,Deep Ocean,682.0,4.6,2015
193065,Lungfish,Protopterus aethiopicus,Freshwater,Least Concern,Okavango Delta,-3.3212,-71.5109,Swamp,1.4,12.3,2011
193073,Southern Elephant Seal,Mirounga leonina,Marine,Least Concern,Southern Ocean,-58.1785,19.4845,Sub-Antarctic,878.9,1.8,2023
193081,Pistol Shrimp,Alpheus heterochaelis,Marine,Least Concern,Great Barrier Reef,14.6631,145.5303,Coral Reef,32.5,27.3,2011
